MCS_Ttl_Acnt_Bal,N
823900,50
824000,100
824100,100
824200,50
824300,200
824400,100
824600,100
824700,100
824800,100
824900,100
825000,250
825100,150
825200,100
825300,100
825400,100
825500,100
825700,100
826100,150
826200,50
826300,100
826600,150
826700,100
826800,150
826900,50
827000,100
827100,100
827300,50
827400,150
827500,50
827600,50
827800,50
828000,50
828100,100
828300,50
828400,50
828500,100
828600,50
828800,100
829000,50
829100,150
829200,50
829300,100
829500,100
829600,250
829700,250
829800,50
830000,50
830100,150
830200,50
830300,200
830400,50
830500,250
830600,200
830800,50
830900,150
831000,50
831100,100
831200,50
831300,50
831500,50
831600,100
831700,50
831800,100
831900,50
832000,50
832200,200
832300,100
832500,50
832600,100
832700,50
832900,50
833000,100
833100,200
833200,100
833300,100
833400,200
833600,150
833700,150
833800,50
833900,50
834000,50
834300,50
834400,100
834500,50
834600,150
834700,100
834800,50
834900,150
835000,150
835100,50
835200,100
835400,50
835500,100
835700,150
835800,150
836000,100
836200,100
836300,100
836400,100
836500,50
836600,100
836700,50
836800,100
836900,50
837000,50
837100,50
837200,100
837300,50
837400,100
837500,100
837600,150
837800,100
838000,50
838100,50
838200,150
838300,50
838700,50
838800,100
839200,50
839300,250
839400,100
839500,100
840000,200
840100,100
840200,100
840400,100
840500,50
840600,50
840700,50
840800,150
840900,50
841000,100
841200,150
841400,100
841500,100
841600,50
841700,100
841800,50
841900,100
842000,50
842100,100
842200,150
842500,50
842700,50
842800,150
842900,350
843000,50
843100,100
843200,50
843300,50
843400,50
843500,100
843600,50
843800,100
843900,50
844100,50
844200,50
844400,50
844500,150
844700,100
844800,150
845000,200
845200,50
845300,50
845400,100
845500,100
845600,50
845700,50
846000,100
846200,100
846500,100
846800,100
846900,100
847000,200
847100,100
847200,50
847400,100
847500,100
847600,50
847700,100
847800,100
847900,250
848100,50
848300,150
848600,100
848700,50
848800,50
848900,50
849000,50
849100,200
849200,100
849300,100
849400,50
849600,100
849700,50
849900,200
850000,300
850100,50
850200,200
850400,100
850500,50
850700,150
850900,100
851000,150
851100,100
851300,50
851500,100
851600,50
851700,100
851900,100
852100,50
852200,50
852300,50
852500,100
852600,50
852800,150
853000,50
853100,50
853500,200
853600,100
853800,150
854000,150
854100,50
854300,100
854400,50
854600,200
854700,100
854800,150
854900,50
855000,100
855100,50
855300,50
855400,100
855500,50
855600,150
855700,50
855800,50
855900,50
856000,150
856200,50
856300,50
856400,50
856600,100
856700,50
856800,50
856900,50
857000,100
857100,100
857300,200
857400,100
857500,50
857600,50
857900,100
858000,50
858300,50
858400,150
858600,50
858800,50
858900,100
859000,50
859100,100
859300,50
859400,50
859500,100
859600,150
859700,50
859800,50
860000,50
860100,100
860200,50
860400,50
860500,150
860700,100
860800,50
860900,100
861000,100
861100,50
861200,100
861400,100
861500,50
861800,100
861900,100
862000,50
862100,200
862300,50
862400,50
862500,50
862600,100
862700,50
862800,50
862900,200
863100,50
863400,50
863600,100
863700,200
863800,150
864000,50
864100,100
864200,150
864300,50
864400,50
864700,50
864800,50
864900,50
865000,150
865100,200
865200,50
865300,50
865600,50
865800,50
865900,50
866000,50
866100,100
866200,150
866300,50
866400,150
866500,100
866600,50
866700,150
866800,50
866900,200
867000,150
867100,100
867300,50
867400,100
867500,100
867600,50
867700,100
867800,50
867900,100
868100,150
868400,50
868500,200
868600,50
868700,50
868900,50
869200,100
869300,100
869400,100
869500,50
869600,50
869700,50
869800,50
869900,100
870000,50
870100,50
870200,200
870500,50
870600,50
870700,50
870800,100
870900,100
871000,150
871100,100
871200,50
871400,50
871600,50
871800,50
872000,250
872200,150
872300,50
872500,200
872600,100
872700,150
872800,200
873100,100
873200,50
873400,100
873500,50
873600,100
873700,100
873800,50
873900,50
874100,150
874300,100
874400,50
874600,50
874700,100
874800,50
874900,50
875100,50
875200,100
875300,50
875400,100
875500,150
875800,150
876000,50
876100,100
876300,100
876400,100
876500,100
876700,100
876900,100
877000,50
877100,50
877200,100
877300,100
877400,50
877500,100
877800,150
877900,150
878000,50
878200,50
878300,50
878400,50
878500,50
878600,50
878800,100
878900,50
879200,100
879300,150
879400,50
879500,100
879600,150
879700,50
879800,50
879900,50
880000,150
880200,100
880300,50
880400,50
880500,50
880600,100
880700,50
880800,100
881000,100
881100,50
881400,100
881600,50
881800,100
881900,50
882000,100
882100,50
882200,100
882400,100
882500,100
882600,50
882800,50
883000,100
883100,50
883200,50
883300,150
883400,50
883500,50
883600,50
883700,100
883800,100
883900,50
884000,200
884100,100
884300,50
884400,50
884500,50
884600,100
884700,50
884800,150
884900,100
885000,100
885200,50
885300,150
885500,50
885600,50
885900,150
886000,100
886100,50
886300,100
886400,50
886500,150
886600,100
887300,100
887400,150
887600,200
887700,100
888100,50
888300,200
888500,100
888600,50
888800,150
888900,250
889000,150
889100,150
889200,50
889300,50
889400,50
889500,100
889700,100
890000,100
890100,50
890200,50
890300,150
890400,100
890600,100
890700,100
890800,50
890900,300
891000,50
891100,50
891200,100
891400,50
891500,100
891700,50
892000,150
892100,50
892200,50
892600,100
892700,50
892800,150
892900,50
893000,50
893100,150
893200,100
893500,100
893700,150
893800,150
893900,50
894000,50
894100,100
894300,50
894500,50
894600,150
894700,50
894800,150
895000,50
895100,50
895300,200
895400,100
895500,100
895700,50
895800,50
895900,100
896400,150
896500,150
896600,50
896800,100
897000,50
897100,50
897200,100
897300,100
897400,100
897500,50
897600,200
897800,100
897900,150
898000,100
898100,100
898200,50
898500,150
898600,200
898700,100
898800,50
898900,50
899000,50
899200,50
899300,100
899600,150
899700,50
899800,100
900100,200
900200,50
900300,50
900600,50
900800,100
901000,150
901100,100
901200,100
901300,100
901400,50
901500,150
901600,50
901800,50
901900,50
902000,50
902100,150
902200,50
902300,100
902400,100
902500,200
902600,150
902700,100
902900,100
903000,100
903100,50
903200,100
903400,100
903500,50
903600,100
903700,50
903800,50
904000,200
904100,150
904200,100
904300,50
904500,50
904700,200
904800,50
904900,50
905000,50
905200,50
905500,50
905700,100
905800,50
905900,150
906000,50
906100,50
906300,100
906700,100
906800,50
907000,200
907200,200
907300,100
907400,100
907500,150
907600,50
907700,100
907900,50
908000,50
908100,50
908200,50
908600,50
908800,250
908900,50
909100,50
909200,50
909300,100
909400,100
909500,50
909600,100
909700,50
910000,50
910100,100
910200,50
910400,200
910500,150
910600,50
911000,100
911100,100
911200,50
911300,100
912100,50
912200,100
912300,150
912400,100
912500,100
912600,50
912700,50
912900,50
913000,50
913100,150
913200,50
913300,50
913700,50
913800,100
913900,50
914000,50
914200,100
914300,50
914500,50
914600,150
914700,150
914800,100
915100,100
915200,100
915300,100
915400,150
915500,150
915800,50
915900,50
916100,50
916200,50
916500,50
916600,150
916700,50
916800,50
916900,100
917000,50
917300,50
917500,50
917600,50
917700,50
917800,150
918000,50
918100,100
918400,250
918500,100
918600,100
918800,100
918900,50
919000,50
919100,50
919400,100
919600,100
919700,100
919800,50
919900,100
920000,50
920100,50
920200,100
920300,100
920500,50
920600,50
920700,50
920900,50
921000,50
921100,100
921200,50
921300,100
921500,100
921700,100
921800,100
921900,100
922000,100
922100,50
922200,50
922300,50
922400,100
922600,50
922700,50
922900,50
923000,100
923100,150
923300,50
923500,50
923600,50
923700,150
923800,50
923900,100
924000,50
924300,50
924400,150
924500,200
924800,50
924900,50
925100,50
925200,50
925300,150
925500,50
925600,150
925700,50
926200,100
926300,50
926400,50
926500,50
926600,150
926700,100
926800,50
926900,50
927000,100
927100,200
927300,100
927400,50
927500,100
927700,100
927800,50
928000,100
928500,100
928700,100
928800,150
929100,50
929200,100
929400,50
929600,50
929700,100
929900,100
930000,50
930100,100
930200,50
930400,50
930500,50
930700,50
930800,200
930900,100
931000,50
931200,50
931400,100
931700,100
931800,100
931900,50
932100,50
932200,50
932300,50
932400,50
932500,50
932700,100
933100,100
933300,100
933500,50
933700,50
934000,50
934100,150
934300,50
934400,50
934500,50
934600,50
934700,100
934800,50
934900,200
935000,50
935100,100
935200,100
935300,150
935500,100
935700,100
935800,50
935900,50
936200,100
936300,50
936500,100
936700,50
936800,100
937000,200
937100,50
937200,100
937400,50
937500,100
937900,100
938000,150
938200,150
938300,100
938400,150
938500,50
938900,100
939100,100
939300,150
939400,100
939500,100
939600,150
939900,50
940000,50
940100,50
940300,50
940400,50
940500,50
940700,50
940800,100
940900,100
941000,50
941100,150
941200,50
941300,200
941400,100
941700,50
941800,100
942000,50
942200,50
942300,50
942400,100
942500,50
942600,100
942700,50
942800,100
943000,100
943200,50
943300,50
943400,100
943900,50
944000,100
944200,100
944400,100
944500,50
944600,50
944700,100
944800,50
944900,50
945000,100
945100,50
945300,50
945400,50
945800,150
945900,50
946000,50
946100,100
946300,50
946600,50
946900,50
947000,50
947300,50
947400,100
947500,150
947600,100
947700,50
948200,100
948300,50
948500,100
948700,50
949000,100
949200,50
949300,100
949400,50
949500,100
949600,50
950000,50
950200,50
950300,50
950500,150
950600,100
950700,50
950800,50
950900,150
951100,50
951200,50
951300,50
951600,50
951700,100
951800,50
951900,100
952000,50
952300,200
952600,100
952900,100
953300,100
953700,50
953800,150
953900,50
954100,100
954200,50
954300,100
954400,50
954500,50
954600,50
954700,50
954800,50
954900,100
955100,100
955200,50
955600,100
955700,50
955800,50
956000,50
956100,50
956200,50
956300,50
956400,100
956600,150
956700,50
956800,50
956900,150
957300,50
957400,50
957500,100
957700,150
957800,50
957900,50
958200,50
958300,50
958400,150
958500,150
958600,200
959000,100
959100,100
959200,50
959300,50
959500,50
959700,200
959800,50
959900,50
960000,50
960100,100
960300,50
960500,50
960600,50
960700,100
960900,50
961000,50
961100,150
961200,50
961300,100
961400,50
961500,50
961700,50
961800,100
962100,150
962300,50
962500,50
962700,50
962800,150
962900,50
963100,50
963300,150
963400,150
963500,150
963700,200
963800,50
964200,100
964600,50
964700,50
965100,50
965200,150
965500,50
965700,150
966000,100
966100,150
966200,150
966500,50
966600,150
966700,50
966800,50
967100,50
967200,50
967500,100
967600,50
967700,50
967800,50
967900,50
968100,50
968200,150
968400,50
968500,100
968600,50
968900,100
969100,100
969200,50
969300,50
969400,100
969600,50
969800,100
970100,50
970200,50
970400,50
970600,150
971000,150
971100,50
971200,50
971400,100
971500,100
971700,50
971800,50
971900,100
972000,50
972100,50
972200,150
972300,100
972400,50
972600,100
972700,50
972800,50
972900,100
973100,100
973200,100
973300,100
973500,50
973600,50
973700,50
973900,50
974000,50
974200,50
974300,50
974400,100
974600,50
974800,50
974900,50
975100,100
975200,50
975300,50
975400,50
975600,100
975700,50
976000,50
976100,50
976300,100
976500,100
976600,50
976700,150
976800,50
976900,100
977000,50
977100,150
977200,50
977300,50
977600,50
977700,200
977800,150
977900,200
978000,50
978300,100
978400,100
978500,100
978600,150
978900,100
979100,100
979200,100
979400,50
979500,50
979700,50
980000,150
980100,50
980200,100
980300,50
980500,50
980600,50
980800,50
980900,50
981000,100
981200,50
981300,50
981400,50
981500,100
981600,100
981700,50
981800,50
982000,100
982100,50
982200,50
982300,50
982500,150
982900,150
983000,50
983200,100
983300,50
983400,150
983500,50
983600,150
983700,50
983800,150
984000,150
984200,50
984500,50
984700,100
984900,100
985000,50
985200,150
985400,50
985500,50
985600,100
985700,100
985800,50
986100,50
986300,50
986400,100
986600,100
986700,50
987000,50
987100,50
987200,150
987300,100
987400,50
987500,50
987600,50
987700,50
987800,50
988500,150
988600,50
989200,50
989300,150
989500,50
989600,50
989700,100
989800,50
990100,200
990200,100
990300,50
990400,50
990700,50
990800,50
990900,50
991000,50
991300,50
991400,100
991500,50
991600,50
991700,50
991900,50
992000,50
992100,50
992200,50
992300,50
992400,50
992500,50
992800,50
993000,50
993100,100
993300,50
993400,150
993500,100
993700,150
994100,100
994400,50
994500,50
994600,150
994700,100
994800,100
995000,100
995100,50
995200,50
995500,50
995900,50
996000,100
996400,100
996600,50
996700,100
996800,100
996900,150
997000,50
997200,100
997400,50
997600,150
997900,100
998100,200
998200,100
998300,100
998400,150
998800,50
998900,100
999100,50
999200,50
999400,200
999500,50
999700,50
999800,50
999900,50
1000000,50
1000100,50
1000200,100
1000300,50
1000400,100
1000500,100
1000700,50
1000800,50
1001000,50
1001300,100
1001500,150
1001600,150
1001700,50
1001800,100
1001900,100
1002000,50
1002100,50
1002300,50
1002400,100
1002500,50
1002800,100
1003000,150
1003100,50
1003200,50
1003300,100
1003500,100
1003600,100
1003900,100
1004000,150
1004100,100
1004300,50
1004400,50
1004500,100
1004600,100
1004700,50
1004800,100
1004900,50
1005000,50
1005100,150
1005200,100
1005500,50
1005600,100
1005700,100
1005900,50
1006300,50
1006500,50
1006700,50
1006900,100
1007300,50
1007500,50
1007600,50
1007800,50
1007900,100
1008100,50
1008200,50
1008400,150
1008500,100
1008700,100
1008800,50
1008900,100
1009100,50
1009200,50
1009400,50
1009500,100
1009600,50
1009700,50
1010000,100
1010200,100
1010500,50
1010600,150
1010700,100
1010800,50
1010900,50
1011100,100
1011200,50
1011400,50
1011500,50
1011700,150
1011800,100
1012000,100
1012100,50
1012300,50
1012400,150
1012500,50
1012600,150
1012700,50
1012800,50
1012900,50
1013100,50
1013200,50
1013300,50
1013500,50
1013600,50
1013700,50
1013900,50
1014100,50
1014200,50
1014300,100
1014500,150
1014600,50
1014900,100
1015000,100
1015400,50
1015600,50
1015800,100
1016000,50
1016200,50
1016300,150
1016400,200
1016500,100
1016700,50
1016800,50
1017000,50
1017100,100
1017200,50
1017300,50
1017400,50
1017600,50
1017700,50
1017900,50
1018000,50
1018100,50
1018300,250
1018400,50
1018700,50
1018900,50
1019000,100
1019100,100
1019200,50
1019300,200
1019400,50
1019500,50
1019600,100
1019700,100
1019800,50
1020100,100
1020200,50
1020500,250
1020700,150
1020800,100
1021000,100
1021100,50
1021200,100
1021600,50
1021700,50
1021900,50
1022000,100
1022200,50
1022300,150
1022600,50
1022700,50
1022800,100
1023200,50
1023300,100
1023400,50
1023500,50
1023600,100
1024000,50
1024100,50
1024200,50
1024300,100
1024400,50
1024500,100
1024800,50
1025000,50
1025300,100
1025400,50
1025500,100
1025600,100
1025700,50
1025800,50
1025900,50
1026000,50
1026100,100
1026400,50
1026500,150
1026600,150
1026700,100
1026900,100
1027200,100
1027300,100
1027500,50
1027600,50
1027800,50
1028100,50
1028300,50
1028400,50
1028500,50
1028600,50
1028800,150
1029000,50
1029200,100
1029600,100
1029800,50
1029900,50
1030100,50
1030300,100
1030400,50
1030500,50
1030600,50
1030700,100
1030800,100
1030900,50
1031000,50
1031300,100
1031500,150
1031600,100
1031800,50
1031900,50
1032200,150
1032300,100
1032500,50
1032700,50
1032900,100
1033000,50
1033100,150
1033200,50
1033300,50
1033400,100
1033700,250
1033800,50
1034000,50
1034100,50
1034300,50
1034500,50
1034600,50
1034800,50
1035000,50
1035200,50
1035600,50
1035700,100
1035900,50
1036200,50
1036300,50
1036400,50
1036600,50
1036700,100
1036900,50
1037000,50
1037100,100
1037500,50
1037700,50
1037800,50
1037900,50
1038000,50
1038100,50
1038400,100
1038500,50
1038600,150
1039000,50
1039100,100
1039400,100
1039500,100
1039700,150
1039800,50
1039900,100
1040300,150
1040400,50
1040500,50
1040700,100
1040900,100
1041000,50
1041100,100
1041200,50
1041300,100
1041400,150
1041500,150
1041600,50
1041700,50
1041800,100
1042100,100
1042300,50
1042400,50
1042500,50
1042600,50
1042700,100
1042800,50
1042900,50
1043200,50
1043400,50
1043500,50
1043600,50
1043700,50
1043800,50
1043900,50
1044000,50
1044100,50
1044200,50
1044300,50
1044400,50
1044700,100
1044800,150
1045000,50
1045200,50
1045300,50
1045700,50
1045800,50
1046000,100
1046400,100
1046500,50
1046600,50
1046800,150
1046900,50
1047000,100
1047300,50
1047400,100
1047500,50
1047600,100
1047900,100
1048600,50
1048800,100
1048900,50
1049100,50
1049200,50
1049400,100
1049700,50
1049800,50
1050100,50
1050600,50
1050800,150
1051000,50
1051200,100
1051400,50
1051500,100
1051600,50
1051700,100
1051800,50
1052000,50
1052100,50
1052200,50
1052300,50
1052400,150
1052500,150
1052600,150
1052700,50
1052800,100
1052900,50
1053100,50
1053400,150
1053600,50
1053700,250
1053800,150
1054100,50
1054200,50
1054600,250
1054700,100
1055000,50
1055200,50
1055500,50
1055800,100
1055900,50
1056100,50
1056200,100
1056400,50
1056500,100
1056600,50
1056700,150
1056800,50
1057400,50
1057700,50
1057800,50
1058000,50
1058100,100
1058200,50
1058400,50
1058800,50
1059500,100
1059600,50
1059800,50
1059900,50
1060000,100
1060200,100
1060400,200
1060600,50
1060900,50
1061100,50
1061200,50
1061400,50
1061500,100
1061700,50
1061900,50
1062200,50
1062400,100
1062500,100
1062600,50
1062700,50
1062800,50
1063100,150
1063200,50
1063500,100
1063600,50
1063700,50
1063800,50
1064000,50
1064100,50
1064300,100
1064400,50
1064500,100
1064700,100
1064800,100
1064900,50
1065000,100
1065100,50
1065200,50
1065300,250
1065400,50
1065600,100
1065900,50
1066100,50
1066900,50
1067500,100
1067600,50
1067800,100
1067900,50
1068000,50
1068100,50
1068200,100
1068300,50
1068600,50
1068700,100
1068900,100
1069000,50
1069100,50
1069300,50
1069400,100
1069500,50
1069600,100
1069900,50
1070000,50
1070300,50
1070400,50
1070500,50
1071000,100
1071300,50
1071400,50
1071500,50
1071700,50
1071800,50
1072500,150
1072700,100
1072900,200
1073100,50
1073500,50
1073600,50
1073700,50
1073900,50
1074200,50
1074300,50
1074700,100
1074800,150
1075000,100
1075100,50
1075300,50
1075500,50
1075600,50
1075800,50
1076000,50
1076200,50
1076400,150
1076500,50
1076600,150
1076700,50
1076800,100
1076900,50
1077000,100
1077100,100
1077200,100
1077500,50
1077600,50
1077800,50
1077900,50
1078000,100
1078100,50
1078200,50
1078300,150
1078400,50
1078900,100
1079100,50
1079200,50
1079600,50
1080100,50
1080200,50
1080400,100
1080500,50
1080700,50
1080800,50
1081100,50
1081300,50
1081600,50
1081700,100
1081800,50
1081900,150
1082100,50
1082400,50
1082800,50
1083100,50
1083500,100
1083600,50
1083700,50
1083900,100
1084400,50
1084600,50
1084700,50
1084800,100
1084900,50
1085000,150
1085100,100
1085200,50
1085300,50
1085500,100
1085700,50
1085800,50
1086200,100
1086500,100
1086600,100
1086700,100
1086900,50
1087200,50
1087300,100
1087400,50
1087500,50
1087700,100
1087900,50
1088100,50
1088400,100
1088500,50
1089400,150
1089600,100
1089700,100
1090000,50
1090100,50
1090400,50
1090500,50
1090700,50
1090800,100
1091000,50
1091200,50
1091400,50
1091500,150
1091700,150
1091800,50
1091900,100
1092100,50
1092300,150
1092400,50
1092600,100
1092700,50
1092900,150
1093000,150
1093100,100
1093200,50
1093300,50
1093400,50
1093600,50
1093800,50
1093900,50
1094400,50
1094500,100
1094600,50
1094700,50
1094800,50
1095300,50
1095500,50
1096000,50
1096200,50
1096400,50
1096700,200
1096900,50
1097300,50
1097500,50
1097600,50
1097800,100
1098300,50
1098500,50
1098700,50
1098900,50
1099100,100
1099400,50
1099500,50
1099800,150
1100200,50
1100300,50
1100400,50
1100500,100
1100700,100
1100800,50
1101100,50
1101300,100
1101600,50
1101800,50
1101900,50
1102100,50
1102300,150
1102500,100
1102600,50
1102700,50
1102800,50
1102900,50
1103000,100
1103500,50
1103900,50
1104000,50
1104700,50
1104800,50
1104900,50
1105200,50
1105500,50
1105600,50
1105800,50
1106100,100
1106200,50
1106300,100
1106400,100
1106500,150
1106600,50
1107200,200
1107400,100
1107600,150
1107700,50
1107800,50
1107900,100
1108000,50
1108200,50
1108300,50
1108400,50
1108500,100
1108800,50
1108900,50
1109400,100
1109500,50
1109600,150
1109700,100
1109800,50
1109900,150
1110000,50
1110200,100
1110300,50
1110600,50
1110800,50
1110900,50
1111100,50
1111200,50
1111400,100
1111500,50
1111600,50
1111900,100
1112100,150
1112200,50
1112300,100
1112500,50
1112600,50
1112800,50
1112900,100
1113100,100
1113200,50
1113700,50
1113800,50
1114100,100
1114200,150
1114500,50
1114600,50
1114700,50
1114800,150
1115000,50
1115300,50
1115400,250
1115600,100
1115700,50
1115800,50
1115900,100
1116000,50
1116300,50
1116900,50
1117200,50
1117700,150
1117900,50
1118300,50
1118700,50
1119600,150
1119800,50
1119900,150
1120200,50
1120300,100
1120500,150
1121000,50
1121100,50
1121400,50
1121500,50
1121600,50
1121700,50
1121800,100
1122000,50
1122200,100
1122300,50
1122400,100
1122600,200
1122800,50
1123100,50
1123200,50
1123400,50
1123500,100
1123800,100
1123900,100
1124000,50
1124700,50
1124900,50
1125000,100
1125600,50
1125900,50
1126000,50
1126100,50
1126400,150
1126500,50
1126800,50
1126900,50
1127500,50
1128100,50
1128200,50
1128300,50
1128400,50
1128800,50
1128900,100
1129000,100
1130100,50
1130200,100
1130400,50
1130700,50
1130800,100
1130900,50
1131100,200
1131200,150
1131700,50
1132100,50
1132200,50
1132300,50
1132400,50
1132600,50
1132700,50
1133200,50
1133300,50
1133500,100
1133600,50
1133700,50
1134000,50
1134200,100
1134400,100
1134500,100
1134600,50
1134700,50
1134800,200
1134900,50
1135000,100
1135100,100
1135200,50
1135400,50
1135500,50
1135600,50
1135800,100
1136100,100
1136200,50
1136300,150
1136500,50
1136600,100
1136700,200
1136900,50
1137600,50
1137800,100
1137900,50
1138000,100
1138200,100
1138300,50
1138400,50
1138700,50
1138800,50
1139000,50
1139200,50
1139300,50
1139500,100
1139700,150
1139800,50
1139900,50
1140300,50
1140400,50
1140500,100
1140900,50
1141100,50
1141300,50
1141600,150
1141700,100
1141900,150
1142000,100
1142100,100
1142300,50
1142400,50
1142600,100
1142800,50
1142900,100
1143200,50
1143400,100
1143700,50
1143800,50
1143900,50
1144200,50
1144300,50
1144400,50
1145100,50
1145300,50
1145900,50
1146000,50
1146300,50
1146500,100
1146700,50
1146800,50
1147000,50
1147100,50
1147200,50
1147300,50
1148000,50
1148200,50
1148400,50
1148500,50
1148600,50
1148700,50
1148900,50
1149000,100
1149300,50
1149500,100
1149600,50
1149700,50
1150800,50
1151100,150
1151200,150
1151300,50
1151600,50
1151800,100
1152000,50
1152400,50
1152500,100
1152600,100
1152900,50
1153000,50
1153300,50
1153400,100
1153700,50
1153800,50
1154000,50
1154300,50
1154500,50
1154700,100
1155100,50
1155400,50
1155600,50
1155800,100
1156000,50
1156100,50
1156600,50
1157100,50
1157300,50
1157400,50
1157500,50
1157600,50
1157800,100
1157900,50
1158000,50
1158200,100
1158300,100
1158500,50
1158600,50
1158800,50
1158900,50
1159000,50
1159400,50
1159600,50
1159700,50
1159800,100
1160200,100
1160600,50
1160700,50
1161000,50
1161300,50
1161500,100
1161700,50
1161900,150
1162100,50
1162200,150
1162600,100
1162800,150
1163100,50
1163200,50
1163300,50
1163400,50
1163500,100
1163600,50
1163700,50
1164100,50
1164300,150
1164400,50
1164500,50
1164700,100
1164800,50
1164900,50
1165000,150
1165100,50
1165200,200
1165300,50
1165400,50
1165500,50
1165600,100
1166100,50
1166200,100
1166300,50
1166800,50
1167100,50
1167300,50
1167500,50
1167600,50
1167700,150
1168100,50
1168200,50
1168600,100
1168900,50
1169200,50
1169400,50
1169500,50
1169900,50
1170000,100
1170100,50
1170300,100
1170700,50
1171200,50
1171500,50
1171800,50
1171900,50
1172100,100
1172200,50
1172400,50
1172600,50
1172800,100
1173100,50
1173200,100
1173300,50
1173400,100
1173500,50
1173700,50
1173900,50
1174300,50
1174400,50
1174500,50
1174600,50
1174700,100
1174800,150
1175000,100
1175300,50
1175500,50
1175700,100
1175800,50
1176200,50
1176500,50
1176600,50
1176700,100
1176800,150
1177200,50
1177300,50
1177400,50
1177600,50
1177800,100
1178300,50
1178400,50
1178600,100
1179000,50
1179200,50
1179300,50
1179600,50
1179700,50
1179900,100
1180100,100
1180300,50
1180500,50
1180800,50
1180900,50
1181000,50
1181200,50
1181500,50
1181800,50
1181900,50
1182000,50
1182200,50
1182600,50
1182800,100
1182900,50
1183000,100
1183300,100
1183500,50
1184000,50
1184300,50
1184400,50
1184500,100
1185100,50
1185300,100
1185400,50
1185700,100
1186300,50
1186500,50
1186600,50
1187200,50
1187300,50
1187500,50
1187700,50
1187900,50
1188000,50
1188100,100
1188200,100
1188800,50
1188900,50
1189100,50
1189300,50
1189400,100
1189500,50
1189600,100
1190100,100
1190300,200
1190600,50
1190700,50
1191000,50
1191200,100
1191300,50
1191400,50
1191800,50
1192000,50
1192100,50
1192200,100
1192300,100
1192400,50
1192500,50
1192600,100
1192900,100
1193400,100
1193500,50
1193600,50
1193800,100
1194100,100
1194200,100
1194500,50
1194600,100
1194700,50
1194800,50
1195000,50
1195300,50
1195600,100
1195700,100
1195800,50
1196000,50
1196200,50
1196300,50
1196400,50
1196500,50
1196900,50
1197000,50
1197100,50
1197300,100
1197500,100
1197600,50
1198000,50
1198300,50
1198400,50
1198600,50
1198700,50
1199300,50
1199400,50
1199500,50
1199800,50
1199900,50
1200000,50
1200200,50
1200500,50
1200700,50
1200900,50
1201100,100
1201600,100
1201800,50
1202000,100
1202100,50
1202300,50
1202500,50
1202700,50
1203100,50
1203200,150
1203300,50
1203400,50
1203500,50
1203600,50
1203900,50
1204000,50
1204100,50
1204200,50
1204400,100
1204600,50
1204900,100
1205000,50
1205100,50
1205300,50
1205400,100
1205700,50
1205800,100
1206000,50
1206100,100
1206200,100
1206300,50
1206400,50
1206500,50
1206600,150
1206800,50
1207400,50
1207500,100
1207700,50
1207800,50
1208000,50
1208100,50
1208300,50
1208500,50
1208600,50
1208800,50
1209100,150
1209200,50
1209400,50
1209500,100
1209600,50
1209900,100
1210100,50
1210400,50
1210500,50
1210600,50
1210800,100
1211000,50
1211100,100
1211200,50
1211400,50
1211600,50
1211700,50
1211900,150
1212100,50
1212200,50
1212300,50
1212400,50
1212600,150
1213100,100
1213400,50
1213500,100
1213700,50
1213800,100
1214100,100
1214200,50
1214300,50
1214600,50
1214800,100
1215000,50
1215200,50
1215400,50
1215500,50
1215600,50
1215900,100
1216600,50
1216700,50
1216900,100
1217000,50
1217100,50
1217200,50
1217400,50
1217500,100
1217700,50
1218000,50
1218600,50
1218700,50
1218900,100
1219000,100
1219600,50
1219700,50
1220200,50
1221000,50
1221400,100
1221500,50
1221600,50
1222000,50
1222700,50
1223100,50
1223900,50
1224000,50
1224100,50
1224200,100
1224300,50
1224500,50
1224600,50
1225000,50
1225200,50
1225300,100
1225400,100
1225500,50
1225600,50
1225900,100
1226000,100
1226900,50
1227400,50
1227500,50
1227600,50
1227700,50
1228500,100
1229100,50
1229200,50
1229500,50
1229800,50
1230100,50
1230300,50
1230600,50
1230800,100
1231000,50
1231100,50
1231200,50
1231400,100
1231800,50
1231900,50
1232400,100
1232500,50
1232800,50
1232900,50
1233000,100
1233100,50
1233200,50
1233300,50
1233600,50
1233700,50
1233900,150
1234200,100
1234500,50
1234700,100
1234800,50
1234900,50
1235100,100
1235200,50
1235300,50
1235700,50
1235900,50
1236400,100
1236600,50
1236700,100
1236800,50
1237100,50
1237600,50
1237900,50
1238000,150
1238300,100
1238500,50
1238700,100
1239100,100
1239300,50
1239500,50
1239700,50
1240100,50
1240300,50
1240700,50
1241200,50
1241300,50
1241600,50
1241900,50
1242200,50
1242500,50
1243400,50
1243500,50
1243600,50
1243800,50
1243900,50
1244000,50
1244400,50
1244500,50
1244700,50
1244800,50
1244900,50
1245300,100
1245900,50
1246000,50
1246100,50
1246300,50
1246500,100
1246600,50
1247000,50
1247300,50
1247400,50
1247600,50
1247800,100
1248100,50
1248400,100
1248500,50
1248600,50
1248700,50
1249000,50
1249700,50
1250500,50
1250700,50
1250800,50
1251200,50
1251400,150
1251600,50
1252300,200
1252500,50
1252700,50
1253000,100
1253100,50
1253200,50
1253300,50
1253500,100
1253600,50
1253700,50
1254100,50
1254400,50
1254700,50
1254900,50
1255200,100
1255300,50
1255700,50
1256200,50
1256300,50
1256700,50
1256800,50
